[0.47669473 0.86890312 0.72241292],[0.59897485 0.74480353 0.64310824],[0.6920504  0.62548316 0.57365818],[0.79431434 0.57043202 0.50059383],[0.87235054 0.5329094  0.43012973],[0.50665389 0.30543073 0.600798  ],[0.46737576 0.06802925 0.48923132],[0.46520792 0.01251401 0.42310932],[0.45634048 0.         0.38876861],[0.39586326 0.35952245 0.58518948],[0.43217784 0.22592646 0.45633792],[0.51305538 0.36867238 0.41479484],[0.56995532 0.50511009 0.41122648],[0.31912457 0.46444384 0.56000468],[0.41008025 0.51978547 0.44311853],[0.48455973 0.6586522  0.4408057 ],[0.52679875 0.75261255 0.46639265],[0.26849516 0.59880242 0.52656429],[0.35799419 0.68364405 0.46043789],[0.42580605 0.7843356  0.47020971],[0.4661266  0.84998724 0.49310768]
[0.44720435 0.9001974  0.68853222],[0.57682659 0.76219957 0.62797627],[0.68693223 0.62179095 0.56644282],[0.803241   0.54376267 0.49623266],[0.88983032 0.48213507 0.42722821],[0.49198898 0.34276095 0.60858514],[0.42406308 0.14323824 0.50460002],[0.35299557 0.05480279 0.43772862],[0.27883518 0.         0.4011271 ],[0.40795925 0.39022263 0.58591679],[0.46297959 0.24451431 0.45761732],[0.54204689 0.34805687 0.41056005],[0.59131694 0.45616794 0.40903176],[0.34116112 0.47950373 0.5543781 ],[0.45347018 0.52288676 0.44513726],[0.52660779 0.64648112 0.44514269],[0.56066234 0.73215191 0.47655083],[0.29566529 0.59217235 0.51465859],[0.39661617 0.66615938 0.46116258],[0.46571027 0.75459483 0.47639102],[0.50388689 0.81620053 0.50499995]
[0.43229204 1.         0.68972139],[0.57507857 0.8056485  0.6428537 ],[0.68228732 0.62525132 0.58630224],[0.79882965 0.52103747 0.51670143],[0.89513526 0.44567706 0.4508426 ],[0.47548871 0.32788383 0.6254399 ],[0.43762452 0.09488011 0.51332176],[0.41387562 0.03992808 0.44598327],[0.37917752 0.02931011 0.41300046],[0.37297234 0.37260493 0.59242561],[0.44090877 0.17789383 0.4574051 ],[0.53981619 0.29591826 0.40964205],[0.60022863 0.4298136  0.41118765],[0.29353919 0.47026238 0.54995244],[0.4429477  0.50471254 0.42995119],[0.53657567 0.65548173 0.42795634],[0.57846609 0.76408558 0.46256607],[0.24055817 0.60485178 0.5005763 ],[0.37964596 0.68898103 0.44017486],[0.4693882  0.7876019  0.45253082],[0.51516388 0.85817596 0.48146484]
[0.42214139 1.         0.63197413],[0.55156857 0.75594622 0.61866916],[0.59153932 0.54785852 0.58711515],[0.56940665 0.40238973 0.53968512],[0.53553135 0.30979154 0.50024097],[0.4482802  0.25694141 0.61755167],[0.49102922 0.10043602 0.50493042],[0.58400942 0.23169622 0.43083683],[0.62286437 0.38595444 0.40352185],[0.37247152 0.3323827  0.57938441],[0.47334413 0.2012638  0.47925853],[0.58222415 0.32241559 0.44137816],[0.63040889 0.4559907  0.44134264],[0.3080074  0.45320024 0.53041725],[0.4762949  0.482397   0.43992781],[0.55432054 0.62775031 0.44003344],[0.56977306 0.73207165 0.46713042],[0.26786466 0.60466264 0.47797122],[0.43052495 0.67735002 0.43441228],[0.49967004 0.77835175 0.45199187],[0.51872526 0.84114949 0.48222668]
[0.43627268 1.         0.59890817],[0.50409518 0.67020784 0.61804624],[0.52231448 0.42232779 0.60100173],[0.52423225 0.27118405 0.56312124],[0.53905044 0.18537256 0.53063241],[0.34802987 0.23205653 0.59099148],[0.45645014 0.04128427 0.49898969],[0.59322265 0.14286084 0.43667129],[0.65544357 0.29064276 0.41358734],[0.30104683 0.36499897 0.54517043],[0.50246338 0.30601871 0.48053832],[0.60282457 0.43355823 0.46256385],[0.619435   0.55398335 0.46062022],[0.28919041 0.53698161 0.49327184],[0.52500939 0.54882547 0.44157415],[0.59079188 0.6565641  0.45672012],[0.59257866 0.73322883 0.4787156 ],[0.30745666 0.71777374 0.43996252],[0.49603445 0.73742564 0.42879839],[0.54771258 0.80427452 0.46340633],[0.54634493 0.85043021 0.49670866]
[0.49446797 1.         0.60493786],[0.60448394 0.77903503 0.59879244],[0.61202574 0.54001494 0.58196746],[0.56524369 0.38911374 0.54975764],[0.53443755 0.30554377 0.52526638],[0.3968776  0.29028975 0.61585443],[0.4652934  0.1292722  0.51271456],[0.56946571 0.22946494 0.44873838],[0.61550451 0.37294407 0.42844683],[0.32818556 0.36627419 0.57656031],[0.42823224 0.18424739 0.48097165],[0.54949235 0.28182534 0.446875  ],[0.61560885 0.4148771  0.454825  ],[0.28404066 0.49333275 0.52620577],[0.47071973 0.46072065 0.43351533],[0.57279544 0.60521578 0.43218644],[0.60290999 0.70951379 0.46356552],[0.27424724 0.65095251 0.47396369],[0.45692588 0.67962876 0.42800277],[0.52528405 0.77860279 0.44340403],[0.5337579 0.8391305 0.4734485]
[0.47319872 1.         0.61256732],[0.59621543 0.79391136 0.60272648],[0.62028029 0.56939565 0.58393284],[0.57949901 0.43050818 0.55211699],[0.53615273 0.34327404 0.53157766],[0.40791623 0.32942188 0.61086142],[0.44515749 0.14064434 0.50913238],[0.5417239  0.22469902 0.45012819],[0.581395   0.34242306 0.42928026],[0.3386342  0.37964646 0.5730881 ],[0.42273956 0.18461763 0.48007884],[0.52715737 0.26080644 0.44928074],[0.58186321 0.35556615 0.45373421],[0.29801799 0.48213303 0.52421791],[0.50881235 0.47166403 0.43921327],[0.5873031  0.61046558 0.43846366],[0.59228925 0.69022627 0.46275194],[0.29696767 0.6183691  0.47197644],[0.50198522 0.68182655 0.43081718],[0.54334766 0.77662778 0.43792495],[0.51934362 0.81377346 0.4561292 ]
[0.43619802 1.         0.63429586],[0.58326567 0.74604056 0.62523451],[0.63291032 0.51017772 0.59785231],[0.64142291 0.34667871 0.55382824],[0.67207704 0.23990216 0.51798573],[0.36961058 0.28042913 0.62336917],[0.4401905  0.12530933 0.51479876],[0.56209307 0.22426372 0.44327506],[0.62273151 0.36224262 0.41330203],[0.30360274 0.37200562 0.5798466 ],[0.41310616 0.21159978 0.48182742],[0.53962102 0.29165829 0.44136439],[0.60845724 0.4035419  0.43600044],[0.2745148  0.51389609 0.52600875],[0.48066745 0.50547569 0.43971545],[0.56014733 0.62656721 0.43348053],[0.56430359 0.7061844  0.45064591],[0.28643732 0.67802814 0.46892506],[0.48529837 0.73004416 0.42898199],[0.52279297 0.79988462 0.43666106],[0.50055139 0.82607014 0.45260073]
[0.39336712 1.         0.67971029],[0.53076289 0.72874497 0.64879197],[0.59912767 0.46211456 0.60889475],[0.64295419 0.27570037 0.55977285],[0.69734848 0.15377852 0.51041047],[0.33399048 0.31710448 0.60823663],[0.43870638 0.16315087 0.50500014],[0.53781922 0.06767119 0.43280198],[0.60314737 0.00379259 0.38876148],[0.27504591 0.41754793 0.57231217],[0.48431325 0.29859069 0.44859145],[0.58764464 0.40068579 0.4106568 ],[0.6221095  0.50785988 0.40607234],[0.26649079 0.56269786 0.53067488],[0.53778019 0.55642299 0.42493307],[0.57957828 0.69570782 0.44102381],[0.55154068 0.78582046 0.47549802],[0.29179005 0.72527953 0.48383169],[0.50706836 0.72974944 0.4302829 ],[0.52854955 0.80341156 0.45255731],[0.49086502 0.84416848 0.481185  ]
[0.40804138 0.83934106 0.65070187],[0.48401956 0.64421655 0.63330908],[0.52651183 0.47948093 0.5976211 ],[0.55812506 0.36578309 0.55696945],[0.59345045 0.28192831 0.51462783],[0.3801264  0.39875768 0.56543153],[0.42068096 0.22971265 0.50038834],[0.45165049 0.10037011 0.45885074],[0.4649132  0.         0.42974804],[0.35823259 0.47921615 0.53502849],[0.51324183 0.3800455  0.45266927],[0.5793994  0.44160465 0.43491136],[0.58560538 0.50072773 0.43244188],[0.37231251 0.59029809 0.50535073],[0.55815956 0.56618221 0.43825074],[0.58467966 0.63368755 0.45895739],[0.55851592 0.67246632 0.48194609],[0.40568494 0.70581353 0.47282225],[0.56028175 0.69825447 0.43775037],[0.58081353 0.73575548 0.46038158],[0.55555361 0.75635792 0.48184187]
