
[4.97676581e-01 7.36435115e-01 3.05152312e-08],[ 0.49233374  0.74311727 -0.00706789],[ 0.48797181  0.75516808 -0.00935659],[ 0.48497894  0.7659483  -0.00985559],[ 0.48404631  0.77547026 -0.00922911],[ 0.49198774  0.76968652 -0.00857224],[ 0.48961666  0.79046255 -0.00990069],[ 0.483814    0.79365075 -0.00966937],[ 0.48040795  0.79124367 -0.00847051],[ 0.49288267  0.77131331 -0.00383935],[ 0.48911393  0.79137707 -0.0037143 ],[ 0.48293701  0.79287481 -0.00316136],[ 0.48001283  0.78866786 -0.00244917],[4.92487788e-01 7.71380246e-01 7.01086887e-04],[0.4886463  0.78760642 0.00111877],[4.83660042e-01 7.88891494e-01 6.15899742e-04],[4.81272042e-01 7.86341548e-01 4.14881913e-04],[0.4908438  0.77039158 0.00491922],[0.48776257 0.78365093 0.00620785],[0.48356315 0.78681004 0.00671579],[0.48141313 0.78583115 0.00716671]
[4.10261214e-01 6.99382782e-01 7.44148778e-08],[0.429566   0.70238233 0.00588727],[0.44157711 0.71255934 0.00757269],[0.44741267 0.72473842 0.0083683 ],[0.45014596 0.73350787 0.00904412],[0.44745106 0.71698952 0.00123515],[4.63631839e-01 7.31055140e-01 3.11682088e-04],[0.46916851 0.73893768 0.00126798],[0.47140807 0.74396557 0.00274141],[ 0.44196367  0.72858465 -0.00249876],[ 0.4593505   0.74790335 -0.00442088],[ 0.46669427  0.7580083  -0.00447366],[ 0.4710936   0.76458925 -0.00353185],[ 0.43490335  0.73785228 -0.00558066],[ 0.44844723  0.75827587 -0.0075238 ],[ 0.4562      0.76869345 -0.00801565],[ 0.46205202  0.77550995 -0.00749675],[ 0.427221    0.74379289 -0.00776759],[ 0.43836191  0.75813848 -0.00775947],[ 0.44508269  0.76497638 -0.006169  ],[ 0.45075235  0.76935375 -0.00444047],[4.97981369e-01 7.37563133e-01 4.43132926e-08],[ 0.48543587  0.74614114 -0.00329607],[ 0.47994861  0.76212072 -0.00272535],[ 0.47743815  0.77481276 -0.00122168],[0.4754855  0.7828998  0.00095982],[ 0.49185306  0.77914417 -0.00181191],[ 0.48371285  0.79339671 -0.00138038],[ 0.47689754  0.79321694 -0.0009149 ],[ 4.72435147e-01  7.89603293e-01 -2.85197428e-04],[0.49726066 0.77841973 0.00082588],[0.48767892 0.79017323 0.00202724],[0.48065192 0.78818035 0.00247891],[0.47639322 0.78381479 0.00266985],[0.49998489 0.77488172 0.00336931],[0.49082235 0.78432035 0.00439748],[0.48444948 0.78277785 0.0043944 ],[0.48061571 0.7786628  0.00421498],[0.50081551 0.77048099 0.00567364],[0.49421647 0.7787503  0.00624433],[0.48884809 0.77854091 0.00655565],[0.4852576  0.7751689  0.00702452]
[4.22649086e-01 6.94522858e-01 5.62888580e-08],[0.43509507 0.70384473 0.0061563 ],[0.44857103 0.7123149  0.00887253],[0.4593558  0.71956706 0.01107563],[0.46651787 0.72235906 0.01324504],[0.45495239 0.71802777 0.00216889],[0.47467309 0.72638029 0.00273829],[0.48458296 0.73070157 0.00460485],[0.49034721 0.73392075 0.00658325],[ 4.55401599e-01  7.22281635e-01 -1.13913273e-04],[ 0.47534764  0.73553127 -0.0020761 ],[ 0.48460191  0.73982143 -0.00128947],[0.4907783  0.74223781 0.000827  ],[ 0.45555657  0.72352535 -0.00145426],[ 0.47387889  0.73461115 -0.00222158],[ 0.48374569  0.73800212 -0.00101162],[0.49062112 0.7403661  0.00092451],[ 0.45482132  0.72152627 -0.00188459],[4.70053703e-01 7.28332281e-01 2.36168518e-04],[0.4781158  0.73038536 0.00339968],[0.48346323 0.73218995 0.00633769],[4.98675555e-01 7.39745200e-01 6.01290466e-08],[ 0.48781827  0.74701488 -0.00443971],[ 0.48087093  0.7608906  -0.00542785],[ 0.47609133  0.77390051 -0.00559657],[ 0.47379768  0.78427464 -0.0050716 ],[ 0.49133494  0.77785581 -0.00281215],[ 0.48361135  0.79366475 -0.00408322],[ 0.47667974  0.79399127 -0.00487164],[ 0.47197667  0.79092979 -0.00498017],[ 4.96719748e-01  7.77776301e-01 -4.77069494e-04],[ 4.87738788e-01  7.90612698e-01 -6.64155756e-04],[ 0.48112148  0.78883857 -0.00099616],[ 0.47737774  0.78518414 -0.00132331],[0.49975911 0.77481568 0.00149929],[0.49134958 0.78548819 0.00124249],[0.48538318 0.78385639 0.00138888],[0.4819091  0.78032118 0.00145799],[0.50075006 0.77103728 0.00314003],[0.49439082 0.7810365  0.00295301],[0.48918477 0.78079557 0.00367469],[0.48576906 0.77763337 0.00450476]
[4.98450756e-01 7.39538312e-01 5.55456872e-08],[ 0.48567918  0.74555957 -0.00543288],[ 0.47955629  0.76186085 -0.00568773],[ 0.47626469  0.77512795 -0.00452631],[ 0.47431633  0.78460985 -0.00259765],[ 0.49195468  0.77841842 -0.00411819],[ 0.48379993  0.79378474 -0.00450321],[ 0.47631165  0.79383689 -0.00437921],[ 0.47165978  0.79019254 -0.00376314],[ 4.97070342e-01  7.78304517e-01 -4.07233456e-04],[4.87262577e-01 7.90869951e-01 2.60978239e-04],[4.79546815e-01 7.88921893e-01 6.06793677e-04],[0.47512603 0.78469104 0.00082982],[0.49937576 0.7755242  0.00304703],[0.48997715 0.7855534  0.00350495],[0.48307046 0.7841506  0.00336839],[0.47901464 0.78043896 0.0032215 ],[0.49971753 0.77190697 0.00613126],[0.49256542 0.78094971 0.00611175],[0.48676714 0.7807821  0.00624549],[0.48305604 0.77764398 0.00668878]
[4.98257071e-01 7.38512456e-01 5.82292685e-08],[ 0.48537618  0.74550098 -0.00439998],[ 0.47836813  0.76163191 -0.00423075],[ 0.47506264  0.77524757 -0.00285479],[ 4.73379016e-01  7.84977973e-01 -7.26547034e-04],[ 0.4905355   0.77752662 -0.00237839],[ 0.48397607  0.79316592 -0.00178301],[ 0.4775143   0.79485124 -0.00105864],[ 4.72818196e-01  7.92814791e-01 -2.44020863e-04],[0.49621418 0.77733535 0.00085411],[0.48804638 0.78952944 0.00253663],[0.48125303 0.78973061 0.00333937],[0.47656313 0.78783095 0.00369225],[0.49918497 0.77435547 0.00387438],[0.49137583 0.78418857 0.00537469],[0.48529193 0.78431702 0.00573326],[0.48101512 0.78252721 0.00565695],[0.50009811 0.7705946  0.00652028],[0.49426055 0.77917767 0.00746939],[0.48932633 0.77993172 0.00810666],[0.48573321 0.77798986 0.00872955]
[4.67609346e-01 6.36797428e-01 3.79902758e-08],[ 0.4759025   0.63566375 -0.00676764],[ 0.48525208  0.63103849 -0.01511916],[ 0.49480608  0.62251908 -0.02218164],[ 0.50271136  0.61711425 -0.03029323],[ 0.48751965  0.65802038 -0.02346401],[ 0.50053382  0.66943151 -0.03419391],[ 0.50428647  0.67785054 -0.04150716],[ 0.50704116  0.6879319  -0.04617049],[ 0.48565298  0.65556395 -0.02445286],[ 0.50310481  0.658324   -0.03308149],[ 0.51275033  0.65208733 -0.03647856],[ 0.51942641  0.64746457 -0.03894772],[ 0.48344874  0.64619893 -0.02518909],[ 0.50087345  0.64541852 -0.03310268],[ 0.51257962  0.63996553 -0.03485692],[ 0.52032536  0.63488793 -0.03597337],[ 0.48154116  0.63265169 -0.02597775],[ 0.49487981  0.62404257 -0.03330746],[ 0.50306922  0.61761349 -0.03446508],[ 0.50898033  0.61259472 -0.03464694],[4.98125255e-01 7.37463474e-01 6.77658960e-08],[ 0.48597974  0.74415529 -0.00538296],[ 0.47939184  0.76007152 -0.00544477],[ 0.47578877  0.77301091 -0.00402462],[ 0.47364354  0.78270721 -0.00182871],[ 0.49156454  0.77706176 -0.00295209],[ 0.48395288  0.79260772 -0.00200276],[ 0.47720674  0.79410243 -0.00107883],[ 4.72555071e-01  7.92044103e-01 -9.61631231e-05],[0.49658886 0.77641505 0.00105562],[0.48761842 0.78859526 0.00307119],[0.48044428 0.78870469 0.0038842 ],[0.47539309 0.78652871 0.00426376],[0.49885574 0.77309829 0.00481125],[0.49045613 0.78243935 0.00658608],[0.48389986 0.78281295 0.00652854],[0.47927624 0.78107941 0.00617411],[0.49917877 0.76921564 0.00814666],[0.49298692 0.77719289 0.00927704],[0.48770535 0.77803057 0.00958543],[0.48380733 0.77608514 0.0099656 ]
[ 4.62875664e-01  6.32472813e-01 -4.89610130e-08],[ 0.46669722  0.61575288 -0.01113376],[ 0.47753966  0.60352266 -0.01873212],[ 0.48974395  0.59671861 -0.02353534],[ 0.49966183  0.59297389 -0.02812535],[ 0.47633046  0.62677062 -0.02445938],[ 0.49437639  0.61483634 -0.03132632],[ 0.50385356  0.60518366 -0.03418992],[ 0.51085526  0.59866917 -0.03586039],[ 0.48082271  0.63838214 -0.02122176],[ 0.50264788  0.63338363 -0.0281563 ],[ 0.51402134  0.62482685 -0.03046683],[ 0.52239424  0.61781472 -0.03216487],[ 0.48555118  0.64496565 -0.01756752],[ 0.50437438  0.6380471  -0.0236003 ],[ 0.51496214  0.62941062 -0.0252277 ],[ 0.52328849  0.62180573 -0.02625577],[ 0.48961627  0.64791119 -0.01426943],[ 0.50415528  0.64373773 -0.01881726],[ 0.51104331  0.63747811 -0.01935996],[ 0.51653874  0.63174069 -0.01953432],[4.99034971e-01 7.37934053e-01 5.77331498e-08],[ 0.48694548  0.74363256 -0.00480858],[ 0.4804436   0.75899434 -0.00529043],[ 0.47705191  0.77299029 -0.00463334],[ 0.47473252  0.78329098 -0.00323627],[ 0.49200055  0.77702057 -0.00313373],[ 0.48451403  0.79316849 -0.00353681],[ 0.47741568  0.79382741 -0.00352155],[ 0.47270575  0.79073423 -0.00306937],[ 4.97178197e-01  7.77192593e-01 -7.41852273e-05],[4.88185823e-01 7.90415585e-01 3.30938026e-04],[4.80836004e-01 7.89425611e-01 3.82750412e-04],[4.76203620e-01 7.86062598e-01 4.02670586e-04],[0.49967584 0.77469718 0.00272817],[0.49069124 0.78530043 0.00294272],[0.48406711 0.78452468 0.00276974],[0.47977352 0.78160012 0.00261669],[0.50032067 0.77138042 0.00519091],[0.4933812  0.7810176  0.00515574],[0.48777622 0.78158844 0.00541898],[0.48394275 0.77925348 0.00594188]
[4.58621502e-01 6.21664703e-01 3.26794556e-08],[ 0.46328264  0.60475755 -0.01051726],[ 0.47590473  0.59177887 -0.01604337],[ 0.48881528  0.58529949 -0.01878871],[ 0.49807265  0.58051103 -0.02098152],[ 0.47784227  0.61758322 -0.02072945],[ 0.49421918  0.60429281 -0.02631122],[ 0.50324023  0.59394193 -0.02872563],[ 0.51048583  0.58590043 -0.02995392],[ 0.48247319  0.62976712 -0.01677812],[ 0.50320524  0.62599689 -0.02267047],[ 0.51557362  0.61779594 -0.02456503],[ 0.52431262  0.60946822 -0.02533441],[ 0.48578626  0.6347388  -0.01249095],[ 0.503272    0.62441945 -0.01766854],[ 0.50938076  0.6149599  -0.01844047],[ 0.51185715  0.60731065 -0.01791363],[ 0.4878622   0.63367629 -0.00862402],[ 0.50054997  0.6251933  -0.01221469],[ 0.50502408  0.61775011 -0.01225607],[ 0.50655639  0.61128694 -0.01149382],[5.00007987e-01 7.37248302e-01 6.81566732e-08],[ 0.48807105  0.74470985 -0.00422919],[ 0.48179975  0.76030487 -0.00427153],[ 0.47798803  0.77360773 -0.00319401],[ 0.4757373   0.7838226  -0.00141139],[ 0.49379921  0.77643025 -0.00204302],[ 0.48676986  0.79199952 -0.00123646],[ 4.80356365e-01  7.93516099e-01 -5.23031398e-04],[4.75767940e-01 7.91653275e-01 2.24485062e-04],[0.49921742 0.77616751 0.00107793],[0.49075764 0.7886188  0.00293228],[0.48397776 0.78911895 0.003541  ],[0.47905821 0.7872538  0.00365675],[0.50205863 0.77328664 0.00402521],[0.49365601 0.78296268 0.00579898],[0.48771295 0.78318495 0.00599982],[0.48353678 0.7812382  0.00568379],[0.50297517 0.76959419 0.00660577],[0.49629155 0.77769858 0.00781608],[0.4911792  0.77862054 0.00840166],[0.48752016 0.77668291 0.00890243]
[ 4.56750453e-01  6.13708258e-01 -2.11942286e-09],[ 0.46137786  0.59654725 -0.01061675],[ 0.4734191   0.5836252  -0.01602029],[ 0.48672965  0.5775184  -0.01850265],[ 0.4964914   0.57415909 -0.02043426],[ 0.47670567  0.61078686 -0.02009916],[ 0.49270204  0.59637076 -0.02611147],[ 0.50090927  0.5849514  -0.02926891],[ 0.50714159  0.5758462  -0.03098576],[ 0.48228323  0.6213761  -0.01613758],[ 0.50153041  0.6146512  -0.02176912],[ 0.5130536   0.60588336 -0.02388494],[ 0.52136987  0.59764725 -0.02515247],[ 0.48625931  0.62526512 -0.01202492],[ 0.50290829  0.61561584 -0.01708619],[ 0.51142335  0.60767561 -0.01856785],[ 0.51691782  0.60066998 -0.01903434],[ 0.48846501  0.62385106 -0.00834277],[ 0.50085181  0.61654419 -0.01237722],[ 0.50625068  0.6111874  -0.01298583],[ 0.50944561  0.6061697  -0.01280394],[5.00237465e-01 7.37728000e-01 7.02163305e-08],[ 0.48829466  0.7446602  -0.00565934],[ 0.48247004  0.76043588 -0.00607455],[ 0.47895384  0.77413011 -0.00502024],[ 0.47729179  0.78473473 -0.00328308],[ 0.49427909  0.7775535  -0.00326095],[ 0.48670116  0.79290259 -0.00251109],[ 0.47956997  0.79397881 -0.00183882],[ 0.47466859  0.79147196 -0.00100198],[0.49920923 0.77669817 0.00087647],[0.49020663 0.78865993 0.00275621],[0.48275736 0.78801399 0.00328609],[0.47772703 0.78467375 0.00345458],[0.5015434  0.77327472 0.00478784],[0.49282962 0.78246057 0.00646119],[0.48614928 0.78228581 0.00623372],[0.48149946 0.77944309 0.00577243],[0.50203055 0.76924103 0.00828321],[0.49539059 0.77734745 0.00916224],[0.48972952 0.77808535 0.00929682],[0.48556107 0.77553695 0.00962614]
[ 4.55447048e-01  6.08055711e-01 -1.34631206e-09],[ 0.46080041  0.59132189 -0.00745482],[ 0.47241783  0.57758915 -0.01196904],[ 0.48390564  0.56919426 -0.01465019],[ 0.49300781  0.56441724 -0.01708564],[ 0.47834629  0.60482603 -0.01516878],[ 0.49210572  0.58781588 -0.02064622],[ 0.49911159  0.57581699 -0.02392   ],[ 0.50438946  0.56623554 -0.02580365],[ 0.48239708  0.61361182 -0.01348429],[ 0.50182939  0.60616636 -0.01861141],[ 0.5128758   0.59635812 -0.0208089 ],[ 0.52045357  0.58641183 -0.02199813],[ 0.4845365   0.61571485 -0.01169876],[ 0.50073987  0.60162169 -0.01677942],[ 0.50755739  0.59130281 -0.01812821],[ 0.51176566  0.58286023 -0.01832771],[ 0.48491928  0.61250466 -0.01012464],[ 0.49668339  0.60127544 -0.01395566],[ 0.50059825  0.59334302 -0.01395311],[ 0.50265449  0.58668298 -0.01327819],[5.00218689e-01 7.37331033e-01 5.57686377e-08],[ 0.48795146  0.74499011 -0.0047913 ],[ 0.48146123  0.76132506 -0.00486459],[ 0.47823134  0.77545279 -0.00367202],[ 0.47741389  0.78606617 -0.0017308 ],[ 0.49373931  0.7772547  -0.00297891],[ 0.48650229  0.79301679 -0.00259275],[ 0.47986153  0.7938928  -0.00192055],[ 0.47521308  0.79111618 -0.00107123],[4.99268204e-01 7.76694000e-01 4.78567643e-04],[0.49039817 0.78853899 0.00184363],[0.483468   0.78732264 0.00237867],[0.47892383 0.78407454 0.00256708],[0.50208634 0.77349889 0.00373969],[0.49340841 0.78281999 0.00474466],[0.48714402 0.78192264 0.00465121],[0.48303202 0.77891666 0.00437016],[0.50293285 0.76974165 0.00667337],[0.49620429 0.77816433 0.00710287],[0.49079871 0.7783252  0.00735485],[0.48705626 0.77568763 0.00780359]
[4.57631588e-01 5.96548080e-01 4.06738963e-08],[ 0.46831614  0.58886737 -0.00192786],[ 0.47969076  0.57908696 -0.00565595],[ 0.48695847  0.56764066 -0.00896546],[ 0.49395567  0.55999917 -0.01232429],[ 0.48903674  0.60541153 -0.00995989],[ 0.50521618  0.59594184 -0.01517953],[ 0.51454777  0.58785611 -0.01833315],[ 0.52126133  0.57927501 -0.02016972],[ 0.48540831  0.60347384 -0.0122192 ],[ 0.50413954  0.59493494 -0.017245  ],[ 0.51403326  0.58443862 -0.02011205],[ 0.52089357  0.57410985 -0.02177053],[ 0.48009908  0.59593177 -0.01412632],[ 0.49353373  0.57864672 -0.01951005],[ 0.49959758  0.56636477 -0.02108718],[ 0.50380021  0.55750281 -0.02132029],[ 0.4740366   0.58353502 -0.01576145],[ 0.48406312  0.56712395 -0.02003127],[ 0.48912382  0.55908936 -0.02021547],[ 0.49310493  0.55402315 -0.01965299],[5.01026869e-01 7.38057315e-01 4.37630554e-08],[ 0.48778588  0.74455661 -0.00465788],[ 0.48093301  0.76020533 -0.00499225],[ 0.47800612  0.77446187 -0.00419182],[ 0.47689465  0.7849645  -0.002623  ],[ 0.49298379  0.77719849 -0.00378925],[ 0.48568743  0.79339838 -0.00409296],[ 0.47876814  0.79342502 -0.00359686],[ 0.47451428  0.78963566 -0.00277896],[ 4.98960406e-01  7.77401209e-01 -7.61737756e-04],[4.89754558e-01 7.89830923e-01 1.11959162e-05],[4.83043939e-01 7.87364662e-01 5.80098829e-04],[0.47961861 0.78315097 0.00084242],[0.50208801 0.77474326 0.0020715 ],[0.4930959  0.78455275 0.00251822],[0.48726904 0.78223306 0.00276411],[0.48424274 0.778117   0.00276341],[0.50323927 0.7711522  0.00458193],[0.49616992 0.77997601 0.0045052 ],[0.49115705 0.77875048 0.00490977],[0.48837397 0.77490294 0.00551704]
[4.64733273e-01 5.91711104e-01 1.28223443e-09],[ 0.46884     0.57325113 -0.00804895],[ 0.47999299  0.55875683 -0.0126206 ],[ 0.4916327   0.55003977 -0.01501513],[ 0.50073797  0.54508537 -0.01703006],[ 0.48479933  0.58440173 -0.01689617],[ 0.49829045  0.56652468 -0.02217167],[ 0.50550461  0.55401903 -0.02485526],[ 0.51135737  0.54461473 -0.02634935],[ 0.49090675  0.59493381 -0.01452808],[ 0.51047409  0.583866   -0.02017059],[ 0.52143747  0.57196403 -0.02207173],[ 0.52928638  0.56162852 -0.02301276],[ 0.49535844  0.59857458 -0.01185832],[ 0.51255077  0.58615935 -0.01718167],[ 0.52111787  0.57587487 -0.01825485],[ 0.52680278  0.56721783 -0.0182006 ],[ 0.49811924  0.59660816 -0.00936356],[ 0.51136136  0.58721262 -0.01298031],[ 0.51711583  0.57946181 -0.0127556 ],[ 0.52057368  0.57270992 -0.01196019],[5.00694633e-01 7.37399995e-01 5.53500357e-08],[ 0.48808697  0.74437171 -0.00580678],[ 0.48201796  0.76048398 -0.00629991],[ 0.47868499  0.77422625 -0.00530393],[ 0.4771165   0.7846027  -0.00346916],[ 0.49418285  0.77731889 -0.00390819],[ 0.48610961  0.79321063 -0.00378833],[ 0.47872558  0.79280269 -0.0032889 ],[ 0.47444639  0.78833109 -0.00243139],[4.99441832e-01 7.76772439e-01 1.26528117e-04],[0.48974529 0.78978968 0.00132666],[0.48212081 0.78741658 0.00163604],[0.47806662 0.78240913 0.00173672],[0.50193632 0.77349639 0.00390401],[0.49248114 0.78375387 0.00494147],[0.48558104 0.78199708 0.00452187],[0.48181078 0.77769095 0.00400966],[0.50252861 0.76943499 0.00729445],[0.49540913 0.77853793 0.00765661],[0.48961031 0.77820975 0.00760217],[0.48615995 0.77460861 0.00780974]
[4.72686827e-01 5.80892861e-01 3.02536272e-08],[ 0.4786627   0.56217474 -0.00896039],[ 0.49127153  0.54712337 -0.01355749],[ 0.50494611  0.53917128 -0.01563868],[ 0.51523     0.53589225 -0.0172187 ],[ 0.4930594   0.57116437 -0.01901292],[ 0.50994474  0.55534464 -0.02476845],[ 0.51924431  0.54310477 -0.02693138],[ 0.52716786  0.53358078 -0.0278565 ],[ 0.49870503  0.58404976 -0.0158659 ],[ 0.51987469  0.57577026 -0.02164679],[ 0.53172576  0.5639537  -0.02291329],[ 0.53991902  0.55399162 -0.02327411],[ 0.5032149   0.58974433 -0.01250625],[ 0.52136546  0.58077925 -0.01764315],[ 0.53147221  0.56963545 -0.01890788],[ 0.53766978  0.56032068 -0.01893677],[ 0.50645536  0.5897615  -0.00941753],[ 0.52002108  0.5834415  -0.01303165],[ 0.52766359  0.57598168 -0.0137326 ],[ 0.53265768  0.56894273 -0.01364522],[5.01835465e-01 7.37289906e-01 5.06848075e-08],[ 0.48911273  0.74437273 -0.0053699 ],[ 0.48244053  0.76071191 -0.0058397 ],[ 0.47905228  0.77534544 -0.00504339],[ 0.47787148  0.78568983 -0.0035334 ],[ 0.49443039  0.77895564 -0.00310429],[ 0.4864257   0.7938062  -0.00324537],[ 0.47929171  0.79340553 -0.00315723],[ 0.47471547  0.78919089 -0.00268571],[5.00061929e-01 7.78373718e-01 3.97196738e-04],[0.49008119 0.78913999 0.0011772 ],[0.4829331  0.78582489 0.00111493],[0.47880358 0.78058487 0.00100857],[0.5029698  0.77461374 0.00361325],[0.49329102 0.78286994 0.00399342],[0.48676047 0.78031313 0.00344048],[0.482748   0.77551514 0.00299856],[0.5040015  0.76995063 0.00645899],[0.49657348 0.77764869 0.00609652],[0.49092728 0.77657133 0.00587465],[0.48719516 0.77259862 0.00614119]
[4.81074810e-01 5.75395346e-01 1.65237175e-08],[ 0.48697576  0.55521768 -0.0085402 ],[ 0.50073451  0.54022861 -0.01252432],[ 0.5154779   0.53283191 -0.01416472],[ 0.5266614   0.52925599 -0.01527272],[ 0.50339097  0.56368798 -0.01709696],[ 0.5209313   0.54815602 -0.02234606],[ 0.53088266  0.53651279 -0.02439817],[ 0.53889257  0.5282225  -0.02540301],[ 0.50879967  0.57704169 -0.01420122],[ 0.52930182  0.56760538 -0.01966618],[ 0.54161799  0.55677599 -0.02123872],[ 0.54989499  0.54796481 -0.02203533],[ 0.51299864  0.58349556 -0.01119141],[ 0.53148824  0.57470119 -0.01638492],[ 0.54291105  0.56533778 -0.0182091 ],[ 0.55037558  0.55712509 -0.01879624],[ 0.51587445  0.58428377 -0.00841189],[ 0.53035486  0.57723767 -0.01270888],[ 0.5393706   0.57031214 -0.01409951],[ 0.54596823  0.56339866 -0.01451223],[5.00914156e-01 7.38521755e-01 5.05304598e-08],[ 0.48800379  0.7467221  -0.00451217],[ 0.48197743  0.76321191 -0.00447016],[ 0.47932354  0.77713048 -0.00336937],[ 0.47798145  0.78730202 -0.00158527],[ 0.49405316  0.78070754 -0.00221084],[ 0.48606488  0.79478943 -0.00213134],[ 0.47925663  0.79426527 -0.00204292],[ 0.47479522  0.79034239 -0.00163432],[0.49988791 0.77972418 0.0009097 ],[0.49031392 0.79019588 0.00195933],[0.48319411 0.7874651  0.00195006],[0.47890478 0.78259677 0.00179559],[0.50295967 0.77571541 0.00379661],[0.4939228  0.78385633 0.0044686 ],[0.48733351 0.78173035 0.00410255],[0.48322195 0.77728176 0.00370565],[0.50412357 0.7709645  0.00635657],[0.49714896 0.77864534 0.00636308],[0.49154511 0.7779336  0.00640369],[0.48777226 0.77430516 0.0067771 ]
[4.89008337e-01 5.73243380e-01 6.55470256e-09],[ 0.49394324  0.55172861 -0.00771202],[ 0.50933218  0.53700662 -0.01078902],[ 0.52510536  0.53016937 -0.01151714],[ 0.53622299  0.52593315 -0.01180733],[ 0.51304865  0.56047249 -0.01684204],[ 0.53157157  0.54333985 -0.02122347],[ 0.5409801   0.53192574 -0.02245353],[ 0.54802471  0.52413827 -0.02285831],[ 0.51792967  0.57375133 -0.01393874],[ 0.53875571  0.56324381 -0.01882917],[ 0.55021536  0.55334091 -0.01999372],[ 0.55794477  0.54476076 -0.02049296],[ 0.52173334  0.5801264  -0.01079839],[ 0.54060757  0.57143152 -0.01554338],[ 0.55202562  0.56291234 -0.01757261],[ 0.55983287  0.55499697 -0.0183701 ],[ 0.52436095  0.58081961 -0.0077482 ],[ 0.53946924  0.57378274 -0.01183982],[ 0.54826838  0.56723988 -0.01340926],[ 0.55462474  0.56061721 -0.01400844],[5.00678301e-01 7.39074588e-01 6.36829895e-08],[ 0.48812255  0.74600476 -0.00497405],[ 0.48178136  0.76186532 -0.00524758],[ 0.47888419  0.77634108 -0.00436282],[ 0.47769222  0.78726465 -0.00281828],[ 0.49355406  0.78099471 -0.00187279],[ 0.4862465   0.79571509 -0.0012485 ],[ 0.47968915  0.79603356 -0.00090269],[ 4.75542396e-01  7.92925835e-01 -3.75515257e-04],[0.49947137 0.77990824 0.00151765],[0.49066147 0.7912277  0.00326508],[0.48364773 0.79042798 0.00354968],[0.479177   0.7871998  0.00349276],[0.50263274 0.77576172 0.00462166],[0.49426168 0.784756   0.00605313],[0.48776865 0.78457952 0.00604275],[0.48339626 0.78194326 0.00572886],[0.50374693 0.77082723 0.00731738],[0.49736163 0.77954    0.00813777],[0.4920935  0.77999657 0.00871296],[0.48830074 0.77714962 0.0093272 ]
[4.94585276e-01 5.70119739e-01 1.45491419e-09],[ 0.49916968  0.5487442  -0.00577959],[ 0.51434368  0.53443104 -0.0080837 ],[ 0.52993602  0.52844304 -0.00855528],[ 0.54084522  0.52434021 -0.00861708],[ 0.51922971  0.55564696 -0.01350203],[ 0.53761536  0.53932095 -0.01723823],[ 0.5462805   0.52909017 -0.01806436],[ 0.55275375  0.52266634 -0.01806087],[ 0.52394801  0.56944388 -0.01165651],[ 0.54604518  0.55924594 -0.0156892 ],[ 0.55695832  0.54993516 -0.01614125],[ 0.56425256  0.54242969 -0.01587739],[ 0.52732992  0.57685298 -0.00957828],[ 0.54766232  0.56793004 -0.01335482],[ 0.55845195  0.55951411 -0.01422015],[ 0.56593168  0.55210823 -0.01405136],[ 0.52942377  0.57858765 -0.00754465],[ 0.54570931  0.57104576 -0.01039786],[ 0.55494356  0.56430209 -0.01072898],[ 0.56157243  0.55764759 -0.01034404],[5.01265824e-01 7.39581585e-01 5.75172692e-08],[ 0.48859182  0.74617761 -0.00456841],[ 0.48169282  0.76228434 -0.00469628],[ 0.47873101  0.77676404 -0.00379592],[ 0.47722176  0.7876091  -0.00219314],[ 0.49338225  0.78099549 -0.00113268],[ 0.48585305  0.79580402 -0.00114223],[ 0.47931853  0.79659617 -0.00144732],[ 0.47482938  0.79408735 -0.00135984],[0.49888903 0.7810719  0.00182182],[0.49023607 0.79298013 0.00280445],[0.48345676 0.79249829 0.00260435],[0.47887278 0.78998595 0.00232846],[0.50177079 0.77815855 0.00442937],[0.49343094 0.78781211 0.00512595],[0.48711175 0.78789914 0.00496518],[0.48264998 0.78592509 0.00469002],[0.50259453 0.77436507 0.00663247],[0.4961361  0.78344142 0.00688585],[0.49087501 0.78421229 0.00730061],[0.48696992 0.78224641 0.00788877]
