

[ 3.03484261e-01  6.33553803e-01 -1.29793150e-07],[0.31686181 0.65245271 0.00170265],[0.31856084 0.67639488 0.00250348],[0.31751391 0.69527638 0.00290391],[0.31788304 0.70918626 0.00399214],[ 3.10413241e-01  6.93093956e-01 -1.24068232e-04],[ 0.30424765  0.71466708 -0.0014905 ],[ 0.30592778  0.70779109 -0.001964  ],[ 0.30843127  0.69839269 -0.00168456],[ 0.29905272  0.68937224 -0.00147318],[2.94809729e-01 7.02781379e-01 5.08191471e-04],[0.29702252 0.69649208 0.00189283],[0.29889518 0.68924993 0.00211107],[ 0.28943828  0.68247038 -0.00266783],[ 2.88255483e-01  6.91229939e-01 -4.11118206e-04],[0.29034016 0.68643284 0.0017506 ],[0.29242915 0.67980385 0.0021231 ],[ 0.28236693  0.67500705 -0.00381678],[ 0.28284168  0.68068796 -0.00105138],[0.28520763 0.67588568 0.00192974],[0.28708965 0.67038459 0.00370577],[4.85959709e-01 6.87347114e-01 2.65887099e-08],[ 0.47395965  0.69620854 -0.00296787],[ 0.46824026  0.71178693 -0.00262821],[ 0.46562421  0.72424883 -0.00163144],[4.65888053e-01 7.33179390e-01 1.27346488e-04],[ 0.48002094  0.72782576 -0.00078698],[ 0.4738113   0.74135929 -0.00096498],[ 0.46790421  0.73976469 -0.00119214],[ 0.46456996  0.73560488 -0.00102504],[0.48559049 0.72753745 0.00119516],[0.47772288 0.73847836 0.00219347],[0.47166744 0.7357918  0.00236651],[0.46880063 0.73118186 0.00231259],[0.48859423 0.72450024 0.0029298 ],[0.48103869 0.73305839 0.00390837],[0.47581336 0.7306689  0.00422305],[0.4734211  0.72627914 0.00417515],[0.48958749 0.72066665 0.00435166],[0.48349026 0.7280587  0.00502664],[0.47945434 0.72657806 0.00573414],[0.47752118 0.72255683 0.00639939]
[ 2.92678684e-01  6.29299760e-01 -1.35143452e-07],[0.30949143 0.6475246  0.00154817],[0.31406954 0.67117029 0.00253253],[0.31519899 0.69042742 0.00315419],[0.31804129 0.70376229 0.00436828],[3.03888023e-01 6.88680351e-01 3.20639723e-04],[3.03867638e-01 7.11542249e-01 2.31640573e-04],[0.30851743 0.70904833 0.00101294],[0.3110463  0.7009055  0.00209249],[ 2.92349011e-01  6.86621010e-01 -3.43392720e-04],[0.29643548 0.69918209 0.00210791],[0.30045527 0.69371665 0.00385811],[0.30126959 0.68651801 0.00434679],[ 0.28325465  0.68068564 -0.00077586],[0.28963244 0.68883729 0.00150404],[0.29266077 0.68365121 0.00333043],[0.29346809 0.67634374 0.00353578],[ 0.27673075  0.67409158 -0.00106821],[0.28250727 0.67963135 0.00170087],[0.28544593 0.67523456 0.0043252 ],[0.28640431 0.66938204 0.00585023],[4.86068487e-01 6.87757730e-01 2.45951846e-08],[ 0.47403675  0.69678319 -0.0028044 ],[ 0.46878839  0.71260971 -0.00197693],[ 4.66678888e-01  7.24598348e-01 -4.54097986e-04],[0.46664742 0.73272014 0.00182025],[ 4.81316417e-01  7.28092611e-01 -2.04515789e-04],[4.74885792e-01 7.41216421e-01 4.40015399e-04],[0.46879005 0.73903275 0.0007535 ],[0.46546566 0.73466223 0.00120943],[0.48676082 0.72675431 0.00208093],[0.47869688 0.73668742 0.00396494],[0.47227511 0.73379928 0.0044232 ],[0.46912488 0.72940797 0.00437352],[0.48948127 0.72272182 0.0041826 ],[0.48215359 0.73093307 0.00586848],[0.47640434 0.72888774 0.00607023],[0.47349745 0.72467291 0.00579046],[0.49026147 0.71810335 0.00601465],[0.48471439 0.72596449 0.0072039 ],[0.48020062 0.72506678 0.00793075],[0.47768947 0.72110891 0.00848971]
[ 2.77287990e-01  6.36506915e-01 -7.60943877e-08],[ 0.29585677  0.64706933 -0.0052341 ],[ 0.3073121   0.66803211 -0.00608917],[ 0.31392318  0.68857718 -0.00591087],[ 0.3203209   0.70313871 -0.0047213 ],[ 0.29743594  0.69334471 -0.00117202],[ 0.30539292  0.71676838 -0.00093796],[ 0.31346211  0.71762711 -0.00127756],[ 0.31858948  0.71273822 -0.0011616 ],[0.2880486  0.69454968 0.00221797],[0.29961768 0.7120918  0.00430041],[0.30813482 0.71180201 0.0043993 ],[0.31369403 0.70752573 0.00382883],[0.28209674 0.69162905 0.00519338],[0.29376492 0.70654941 0.00696388],[0.3007144  0.70606148 0.00757607],[0.30537641 0.7021234  0.00727898],[0.27829471 0.68763739 0.0077302 ],[0.28775045 0.70025349 0.00924842],[0.29450873 0.70081133 0.01058132],[0.29892021 0.69761199 0.01137051],[4.87230539e-01 6.87133551e-01 2.24461516e-08],[ 0.47494218  0.69552016 -0.00310232],[ 0.46918178  0.71081042 -0.00265386],[ 0.46692559  0.72262156 -0.00153711],[4.66856897e-01 7.31096864e-01 2.26918492e-04],[ 0.48166978  0.72761953 -0.00090942],[ 0.47554827  0.74065328 -0.00098897],[ 0.46946844  0.73936349 -0.00123793],[ 0.46586037  0.7351225  -0.00113081],[0.48722643 0.72603732 0.00117921],[0.47935748 0.73585641 0.00232958],[0.47284302 0.73309213 0.00240189],[0.46951324 0.72823066 0.00215831],[0.49012527 0.72167647 0.00302608],[0.48271596 0.7298429  0.00402531],[0.47699443 0.72772467 0.0040958 ],[0.47410157 0.72317153 0.00383196],[0.4910813  0.71649665 0.00458098],[0.48515859 0.72391504 0.005198  ],[0.48072848 0.72296327 0.00572315],[0.47828472 0.718885   0.00620353]
[ 2.79041857e-01  6.53048098e-01 -2.82873955e-08],[ 0.29207206  0.66383421 -0.01456952],[ 0.30082545  0.6832484  -0.01810892],[ 0.30649173  0.70568991 -0.0188753 ],[ 0.31122538  0.72348464 -0.01771297],[ 0.29208311  0.70790899 -0.00410194],[ 0.30313215  0.72872919 -0.00629186],[ 0.30924377  0.71938837 -0.00837065],[ 0.30871856  0.71093601 -0.00910212],[0.28849769 0.70817333 0.0037942 ],[0.30117115 0.72697848 0.00180571],[ 3.06867898e-01  7.19575822e-01 -1.67938153e-04],[ 3.06891412e-01  7.11582124e-01 -6.94797665e-04],[0.28769109 0.70573044 0.01003311],[0.30029318 0.7206772  0.00716478],[0.30533025 0.71411324 0.00621183],[0.3058235  0.70729417 0.006569  ],[0.28787586 0.70342976 0.01521941],[0.30003926 0.71515495 0.01296217],[0.30455002 0.71000326 0.0128442 ],[0.3047322  0.70457095 0.01377529],[4.86293018e-01 6.87676787e-01 2.55051802e-08],[ 0.47381592  0.69643402 -0.00274899],[ 0.46841541  0.71211314 -0.00202733],[ 4.66763258e-01  7.24494874e-01 -5.77061612e-04],[0.46677291 0.73273492 0.00157525],[ 0.48122454  0.72794044 -0.00085833],[ 4.75292861e-01  7.41002738e-01 -2.23187730e-04],[4.69667912e-01 7.39448428e-01 2.37932996e-04],[0.46631581 0.73535001 0.00076238],[0.48706114 0.7267704  0.00136643],[0.47947255 0.73698246 0.00298971],[0.47327039 0.7344026  0.00350326],[0.46994543 0.72989351 0.00356252],[0.49011821 0.7227667  0.00348403],[0.48306862 0.73112297 0.00483135],[0.47741953 0.72923023 0.00505255],[0.47438103 0.7249009  0.00487112],[0.49116158 0.71798503 0.00537265],[0.48571628 0.72577262 0.00622194],[0.48123142 0.7248764  0.00684763],[0.47862774 0.72084713 0.0074112 ]
[ 2.97768950e-01  6.63301528e-01 -4.26890523e-08],[ 0.29666546  0.68068129 -0.01041996],[ 0.29786599  0.70223993 -0.01283171],[ 0.29825795  0.72142583 -0.01409618],[ 0.29906341  0.73476493 -0.01430342],[0.29645678 0.72872794 0.00097441],[ 0.30473998  0.74171698 -0.0047207 ],[ 0.30723453  0.7309832  -0.00928751],[ 0.30540571  0.72049117 -0.01097338],[0.30343908 0.72524536 0.00527288],[ 0.3122507   0.7344647  -0.00091906],[ 0.31343868  0.72066283 -0.00501072],[ 0.31074283  0.71007532 -0.00538545],[0.3096658  0.71909201 0.00772349],[0.31763163 0.72357285 0.00098233],[ 0.31706685  0.71115786 -0.00075411],[0.31345448 0.70258182 0.00073646],[0.31433779 0.71160758 0.00933434],[0.32122731 0.71372253 0.00421271],[0.31926525 0.70365351 0.00379912],[0.31510341 0.69727504 0.00587576],[4.86523777e-01 6.88147902e-01 1.63127947e-08],[ 0.47407147  0.69826227 -0.0021671 ],[ 0.46844324  0.71439791 -0.00102933],[4.65873718e-01 7.26506114e-01 6.34585216e-04],[0.46627173 0.73465675 0.00296368],[0.48143947 0.72918558 0.00079875],[0.47537935 0.74118501 0.00211661],[0.46998301 0.73893464 0.00263119],[0.4668299  0.73488063 0.00302055],[0.48736921 0.72711194 0.00278361],[0.47939277 0.73546791 0.00530361],[0.47369391 0.7320922  0.00580804],[0.47118175 0.72756392 0.00562871],[0.49042833 0.72212327 0.0046593 ],[0.4833869  0.729415   0.00690005],[0.47830829 0.72685885 0.00735587],[0.47600022 0.72251093 0.00708776],[0.49146333 0.71664387 0.00629672],[0.48617664 0.72348225 0.00799862],[0.48237592 0.72207046 0.00907039],[0.48051861 0.71788609 0.00974827]
[ 3.17620337e-01  6.74992383e-01 -3.08933927e-08],[ 0.30861962  0.69158971 -0.00703448],[ 0.30396008  0.70956749 -0.01050754],[ 0.30022356  0.72652078 -0.01432756],[ 0.29373887  0.73954403 -0.01743206],[3.01579088e-01 7.33328342e-01 4.40260803e-04],[ 0.30137974  0.75151354 -0.00824259],[ 0.30406204  0.74875569 -0.01416633],[ 0.30449295  0.74154097 -0.0167306 ],[0.31159449 0.73161185 0.00082923],[ 0.3155984   0.74838185 -0.00937469],[ 0.31713134  0.73344249 -0.01321636],[ 0.31453398  0.72099906 -0.01261334],[ 3.20623755e-01  7.26662874e-01 -4.95356275e-04],[ 0.32515767  0.7373597  -0.01043383],[ 0.32500237  0.72169256 -0.01003637],[ 0.32146686  0.71139377 -0.00628054],[ 0.32837236  0.71921825 -0.00250899],[ 0.33299103  0.72551405 -0.00863156],[ 0.33143622  0.7147522  -0.00716864],[ 0.32762572  0.70762992 -0.00372369],[4.85824674e-01 6.90237582e-01 3.31483605e-08],[ 0.47382894  0.69882786 -0.00199877],[ 4.68301564e-01  7.14432478e-01 -5.62750094e-04],[0.46568522 0.72660053 0.00138894],[0.46543649 0.73462695 0.00402062],[0.48027271 0.73108387 0.00278648],[0.47437972 0.74229234 0.0046702 ],[0.46890089 0.74034864 0.00512531],[0.4656415  0.73657042 0.00547308],[0.48596767 0.72897536 0.00492305],[0.4789601  0.73803687 0.00818367],[0.47292858 0.73620737 0.00863403],[0.46944207 0.73282373 0.00841273],[0.48912746 0.7239427  0.00683769],[0.48288909 0.73172837 0.00961389],[0.4772976  0.73074859 0.00987831],[0.47382823 0.72762018 0.00950312],[0.49020872 0.71836764 0.00851602],[0.48570687 0.72599417 0.01074044],[0.4815062  0.72572529 0.011921  ],[0.47864014 0.72245002 0.01268672]
[ 3.33505541e-01  6.83581054e-01 -6.25509200e-09],[ 0.32209069  0.69888151 -0.00640674],[ 0.31541705  0.7179783  -0.00941574],[ 0.30972183  0.73488462 -0.01286977],[ 0.30128586  0.74626279 -0.01572752],[0.31140089 0.73791969 0.00096147],[ 0.30927318  0.75569963 -0.00787962],[ 0.31005749  0.75792581 -0.01415146],[ 0.30980492  0.75201881 -0.01691821],[0.32164118 0.73790157 0.00098038],[ 0.32302615  0.75449342 -0.00897206],[ 0.32469648  0.74144536 -0.01278213],[ 0.32323602  0.7295264  -0.01252844],[ 3.31714451e-01  7.34009922e-01 -6.92098460e-04],[ 0.33388284  0.74605572 -0.01079306],[ 0.33367133  0.73118466 -0.01032301],[ 0.33088076  0.72010171 -0.00680566],[ 0.34141415  0.72709244 -0.00303328],[ 0.34282342  0.73515475 -0.00997392],[ 0.34109515  0.72460508 -0.00890651],[ 0.33803809  0.71679115 -0.00581307],[4.85549092e-01 6.90412700e-01 2.86769826e-08],[ 0.47363633  0.69900811 -0.00214686],[ 0.4681274   0.71463752 -0.00107321],[4.65257227e-01 7.26882935e-01 4.82607109e-04],[0.46522856 0.7354362  0.00266809],[0.48052111 0.73077762 0.0013276 ],[0.47481361 0.74268395 0.00241674],[0.46966529 0.74158287 0.00254907],[0.46647984 0.73821896 0.00262513],[0.48605186 0.72894114 0.00313891],[0.47921252 0.73798329 0.00539293],[0.47371864 0.73647082 0.00562625],[0.47061136 0.73358142 0.00520131],[0.48920599 0.72428757 0.00475516],[0.48283246 0.73209    0.00647367],[0.47773087 0.73106456 0.00673449],[0.47466514 0.72807926 0.00638503],[0.49036258 0.71909243 0.00612874],[0.48519543 0.72668195 0.00732867],[0.48112053 0.72633529 0.00823092],[0.47853836 0.72320336 0.00882509]
[ 3.48103762e-01  6.90923095e-01 -2.00762251e-08],[ 0.33439207  0.70417237 -0.00450524],[ 0.32636955  0.7224313  -0.00639681],[ 0.32128501  0.73911035 -0.00894001],[ 0.31324813  0.74886841 -0.01097147],[0.32413518 0.74202943 0.00149205],[ 0.3213487   0.76029825 -0.00652088],[ 0.32276857  0.76329219 -0.01186174],[ 0.32432094  0.75734049 -0.01396386],[3.34531486e-01 7.42575049e-01 7.26583996e-04],[ 0.33533099  0.76144457 -0.00838676],[ 0.33689144  0.74964893 -0.01159869],[ 0.33628747  0.73684376 -0.01102951],[ 0.34461427  0.73904991 -0.00141859],[ 0.3463043   0.75302958 -0.01085137],[ 0.34661543  0.73834974 -0.01022016],[ 0.34491736  0.72700626 -0.00672765],[ 0.35474557  0.73233014 -0.00398244],[ 0.35585967  0.74226844 -0.01032328],[ 0.35428339  0.73196012 -0.00897412],[ 0.35150588  0.7236799  -0.00582536],[4.85956401e-01 6.90467119e-01 2.17801333e-08],[ 0.47365418  0.69856024 -0.00222374],[ 0.46822205  0.71444762 -0.00136402],[ 4.65691566e-01  7.26806223e-01 -1.43993821e-04],[0.46592844 0.73551905 0.00173473],[0.4800936  0.73079103 0.00110867],[0.474464   0.74322861 0.00128816],[0.46887171 0.74127817 0.0009178 ],[0.46586728 0.73686498 0.00089039],[0.48575583 0.72894233 0.00262929],[0.47911462 0.73927462 0.00408686],[0.47354814 0.73715377 0.00409963],[0.47087494 0.73319781 0.00379123],[0.48903647 0.72424662 0.00386356],[0.48280498 0.73269105 0.00499949],[0.47773054 0.73112541 0.00530114],[0.47507888 0.72744602 0.00519163],[0.49043995 0.71865094 0.00483415],[0.48528212 0.72647798 0.00570863],[0.48116222 0.72582155 0.00666517],[0.47880369 0.72227597 0.00741776]
[ 3.59918505e-01  6.96048677e-01 -2.27431851e-08],[ 0.34860247  0.70738041 -0.0066654 ],[ 0.3410199   0.72492421 -0.00962083],[ 0.33608538  0.74252123 -0.012823  ],[ 0.32814303  0.75364465 -0.01532638],[3.38694692e-01 7.47179031e-01 4.93109634e-04],[ 0.3353141   0.76497817 -0.00812414],[ 0.33732536  0.76880842 -0.01410689],[ 0.33975232  0.76414245 -0.01670808],[3.48497808e-01 7.47137487e-01 5.67949784e-04],[ 0.35013092  0.76438683 -0.00958425],[ 0.35256341  0.75119442 -0.01351052],[ 0.35203165  0.73848939 -0.01330891],[ 0.35800779  0.74322635 -0.00097491],[ 0.36139306  0.75637108 -0.01132907],[ 0.36155501  0.74191535 -0.01113174],[ 0.35916227  0.73085594 -0.00783763],[ 0.3673026   0.73668128 -0.00312134],[ 0.36998278  0.7463029  -0.01020767],[ 0.36828372  0.73610491 -0.00935455],[ 0.36471385  0.72763777 -0.00647287],[4.86022413e-01 6.89757943e-01 2.92633295e-08],[ 0.47386301  0.69833541 -0.00269328],[ 0.46862587  0.71444285 -0.00176721],[ 4.66070086e-01  7.26727188e-01 -2.05893666e-04],[0.46653402 0.73531604 0.0019881 ],[4.80811417e-01 7.30413854e-01 1.24731916e-04],[0.4749538  0.74293864 0.00079892],[0.46918887 0.74180794 0.00097377],[0.46558335 0.73809922 0.00123564],[0.48651284 0.72867054 0.00229043],[0.47939363 0.7380687  0.00425599],[0.47347102 0.73601729 0.00460589],[0.47018328 0.73242879 0.00437527],[0.48969021 0.72403044 0.00425003],[0.48318362 0.73173487 0.00577053],[0.47776666 0.73015106 0.00591521],[0.47467634 0.72655308 0.00555894],[0.49099389 0.7187776  0.00594783],[0.4857336  0.72601551 0.00686955],[0.48150498 0.72523648 0.00750169],[0.47900444 0.72166663 0.00797494]
[ 3.68466496e-01  7.02331245e-01 -1.52317163e-08],[ 0.35795602  0.71484405 -0.00651398],[ 0.35228303  0.7330572  -0.00901667],[ 0.34909916  0.75088209 -0.01171768],[ 0.34231168  0.76275653 -0.01366576],[0.35040626 0.75413156 0.00096091],[ 0.34812969  0.77238756 -0.00679195],[ 0.35122308  0.77507764 -0.01214498],[ 0.35405582  0.77037346 -0.01450039],[0.3603473  0.75334334 0.0012203 ],[ 0.36253682  0.77070069 -0.00811156],[ 0.36424381  0.75858641 -0.01178344],[ 0.36319041  0.74698615 -0.01160813],[ 3.69592339e-01  7.48688340e-01 -7.89194964e-05],[ 0.3737686   0.76187086 -0.0098853 ],[ 0.37313807  0.74788839 -0.00983919],[ 0.37013894  0.73718989 -0.00679499],[ 0.37823942  0.7413044  -0.00196745],[ 0.38112319  0.75017446 -0.00894263],[ 0.37932673  0.74041349 -0.00836296],[ 0.37578332  0.73218411 -0.0057522 ],[4.86833662e-01 6.88474655e-01 2.01533865e-08],[ 0.47473079  0.69711554 -0.0020629 ],[ 0.46912926  0.71265912 -0.00135619],[ 4.66537565e-01  7.24945605e-01 -2.70822609e-04],[0.46719563 0.73314857 0.00147729],[4.81669188e-01 7.28520989e-01 6.85091945e-04],[0.47569761 0.74196649 0.00094409],[0.46999466 0.74047768 0.00080258],[0.46685603 0.7366882  0.00088353],[0.4873361  0.72732484 0.00215732],[0.47966281 0.73773199 0.00359868],[0.47389665 0.7352795  0.00373991],[0.4713206  0.73139137 0.00347493],[0.49034658 0.72339296 0.00342719],[0.48315769 0.7322166  0.00474988],[0.47806281 0.7303015  0.00519187],[0.47572249 0.72652745 0.00507402],[0.49141946 0.71882915 0.00443711],[0.48581305 0.72682279 0.00556508],[0.48184079 0.72585219 0.00659812],[0.47985387 0.72203964 0.00732964]
[ 3.76421630e-01  7.05256879e-01 -9.94667015e-09],[ 0.36573568  0.71869826 -0.00687977],[ 0.35923132  0.73615748 -0.00964767],[ 0.35575533  0.75347877 -0.01273961],[ 0.34915599  0.76589167 -0.01516031],[0.3567583  0.75637943 0.00176013],[ 0.35499066  0.7724908  -0.00635154],[ 0.35668442  0.77592182 -0.01220933],[ 0.35763973  0.77269119 -0.01499774],[0.36676958 0.75662118 0.00204245],[ 0.36944324  0.77369875 -0.00763523],[ 0.37138525  0.7620737  -0.01171188],[ 0.36990601  0.75132138 -0.01165717],[3.76085311e-01 7.52502620e-01 6.41873863e-04],[ 0.3798604   0.76601398 -0.00949023],[ 0.37968844  0.75228727 -0.00942512],[ 0.37637964  0.74203831 -0.00616859],[ 0.38491109  0.74519056 -0.00144133],[ 0.3875308   0.75397789 -0.00858006],[ 0.38602209  0.74513489 -0.00797643],[ 0.38241437  0.73803222 -0.00522056],[4.87232506e-01 6.86794579e-01 1.33101592e-08],[ 0.47538528  0.69606769 -0.00287726],[ 0.4700768   0.71208072 -0.00216903],[ 0.46752742  0.72442484 -0.00080727],[0.46810669 0.7326802  0.00130615],[4.82176363e-01 7.27828622e-01 4.05191022e-05],[4.76478428e-01 7.40798593e-01 6.22635474e-04],[0.47089365 0.7384035  0.00074167],[0.46782726 0.73409408 0.00097233],[0.48772305 0.72636741 0.00222252],[0.48022678 0.73518419 0.00413132],[0.47486463 0.73167104 0.00441655],[0.47276112 0.72720248 0.00416525],[0.49071753 0.7220673  0.00416376],[0.4837805  0.72940224 0.00578806],[0.47903836 0.72665703 0.00596248],[0.47715312 0.72239518 0.00559655],[0.4918541  0.71726739 0.00581858],[0.48618317 0.72370309 0.00702516],[0.48268142 0.72199184 0.00773561],[0.48131913 0.71788734 0.00821229]
[ 3.83857876e-01  7.07487404e-01 -6.34810160e-09],[ 0.37348965  0.72001052 -0.00599667],[ 0.36671627  0.73755735 -0.00819328],[ 0.36191767  0.75480932 -0.01076382],[ 0.35410342  0.76672369 -0.01273861],[0.36439911 0.75581831 0.00211196],[ 0.36146045  0.77280873 -0.00539854],[ 0.36259004  0.77667773 -0.01057792],[ 0.36294922  0.77360928 -0.01287423],[0.37358734 0.75646633 0.002167  ],[ 0.37439808  0.77500588 -0.00683445],[ 0.37694019  0.76508421 -0.01047034],[ 0.37618166  0.75461644 -0.01015524],[3.82509649e-01 7.53051817e-01 6.63914776e-04],[ 0.3850562   0.76672965 -0.00885359],[ 0.38561946  0.75354064 -0.00873211],[ 0.38271296  0.74369526 -0.00550701],[ 0.39129126  0.74691457 -0.00142028],[ 0.39358494  0.75615191 -0.00794731],[ 0.39209419  0.74729764 -0.00719406],[ 0.38853538  0.74035949 -0.00446495],[4.88053113e-01 6.86939120e-01 2.60971120e-08],[ 0.47641012  0.69454783 -0.00375634],[ 0.47074479  0.7091828  -0.00390443],[ 0.46837264  0.721618   -0.00317843],[ 0.4681946   0.73008466 -0.00165909],[ 0.48259053  0.7263549  -0.00202358],[ 0.47604954  0.73992378 -0.00241   ],[ 0.4699077   0.73867303 -0.00249198],[ 0.46621159  0.73457026 -0.0021405 ],[4.87565756e-01 7.25994766e-01 3.54842487e-04],[0.47914609 0.73687458 0.00083347],[0.47247538 0.73415065 0.00100006],[0.46870226 0.729572   0.00107266],[0.48993117 0.72304612 0.00248034],[0.48183134 0.73221892 0.00275479],[0.47572508 0.7300784  0.00275554],[0.47214791 0.72574788 0.00271146],[0.49035183 0.7192502  0.00429873],[0.48404345 0.7276243  0.00433195],[0.47901893 0.72688967 0.00465819],[0.47580403 0.72337037 0.00519767]
[ 3.88628423e-01  7.09426165e-01 -2.67881077e-08],[ 0.38134617  0.7194398  -0.00830765],[ 0.37420377  0.73602808 -0.01158442],[ 0.36870009  0.75218976 -0.01467766],[ 0.36250219  0.76401836 -0.01683885],[ 3.68943065e-01  7.57768691e-01 -5.69289259e-04],[ 0.36489052  0.77434266 -0.00892568],[ 0.36839357  0.77576137 -0.01411747],[ 0.37108663  0.76957542 -0.01611959],[0.37817386 0.7583006  0.00083503],[ 0.38079038  0.77272749 -0.00840924],[ 0.38390079  0.76062465 -0.01150892],[ 0.38231751  0.75078917 -0.01095349],[3.86691064e-01 7.55026996e-01 4.26678802e-04],[ 0.39117679  0.76465732 -0.00896113],[ 0.3925747   0.75135309 -0.00834057],[ 0.38972551  0.74300015 -0.00506083],[ 0.39480802  0.74930596 -0.00077871],[ 0.3991617   0.75618118 -0.00686991],[ 0.39886355  0.74715233 -0.00581308],[ 0.39545342  0.74095184 -0.00296442],[4.88081872e-01 6.87049270e-01 2.60329713e-08],[ 0.4760229   0.69545591 -0.00340335],[ 0.47033861  0.71112162 -0.00313543],[ 0.46828276  0.72399306 -0.00210082],[ 4.68848646e-01  7.32634068e-01 -2.81487562e-04],[ 0.48257381  0.72655481 -0.00085042],[ 0.47629696  0.73991996 -0.00088396],[ 0.47059017  0.73804933 -0.00110218],[ 0.46735725  0.73396945 -0.0009821 ],[0.48803067 0.72584331 0.00140447],[0.48039863 0.73685324 0.00256996],[0.47439244 0.73428911 0.00272762],[0.47125658 0.73022187 0.00260325],[0.49074802 0.72244328 0.00339087],[0.48352528 0.73199141 0.0042422 ],[0.47802749 0.73021114 0.00441359],[0.47513834 0.72653103 0.00430079],[0.49143764 0.71831053 0.00506757],[0.48582542 0.72732389 0.00559695],[0.48141718 0.72669494 0.00627422],[0.47899926 0.72336614 0.00691258]
[ 3.83479983e-01  7.03800559e-01 -1.15448415e-07],[ 0.38819736  0.71556276 -0.01175882],[ 0.38612521  0.73331338 -0.01520916],[ 0.38243607  0.74988538 -0.01683849],[ 0.3805019   0.76363516 -0.01735704],[ 0.3757692   0.75415534 -0.00506324],[ 0.38286212  0.77054125 -0.01182315],[ 0.39096671  0.76136035 -0.01654928],[ 0.39396986  0.748689   -0.01807903],[3.77766699e-01 7.54894257e-01 1.52762470e-04],[ 0.38775408  0.76923233 -0.00707892],[ 0.39508852  0.75817871 -0.01087596],[ 0.39717993  0.74629515 -0.01119435],[0.38062209 0.75387257 0.00383879],[ 0.39094359  0.76441687 -0.00324714],[ 0.39690223  0.75480056 -0.00507411],[ 0.3979573   0.74406832 -0.00385501],[0.38340965 0.75190234 0.00670781],[0.39309406 0.76038462 0.00152338],[3.97476673e-01 7.53529251e-01 6.20084000e-04],[0.39763063 0.74571675 0.00211267],[4.87105310e-01 6.86566830e-01 2.89604127e-08],[ 0.47527924  0.6951707  -0.0029555 ],[ 0.47001469  0.71132123 -0.00225521],[ 0.46770617  0.72347808 -0.00081337],[0.4674893  0.73143047 0.0013438 ],[ 4.82554197e-01  7.26225495e-01 -5.94318786e-04],[ 4.76335645e-01  7.39522040e-01 -2.50601181e-04],[ 4.70485419e-01  7.38654971e-01 -1.72985368e-04],[4.66921002e-01 7.35096157e-01 1.49731743e-04],[0.48780251 0.7256285  0.00170479],[0.47995761 0.7359271  0.00325954],[0.47360095 0.73374766 0.00364998],[0.47010559 0.72984749 0.00364268],[0.49039316 0.72232985 0.00379471],[0.48290461 0.73104054 0.00510458],[0.47712743 0.72931677 0.00522043],[0.47400439 0.72550344 0.00498447],[0.49102154 0.71836752 0.00560413],[0.48519138 0.7262693  0.00646919],[0.48065469 0.72548562 0.00701754],[0.47802219 0.72201568 0.00751442]
[ 3.75165045e-01  6.99252963e-01 -8.24711535e-08],[ 0.39085239  0.7068491  -0.0070608 ],[ 0.39686424  0.72490418 -0.00901161],[ 0.39714831  0.74421537 -0.00940772],[ 0.39737698  0.75871825 -0.00861361],[ 0.38252106  0.73711252 -0.00722652],[ 0.38365185  0.76388389 -0.00926553],[ 0.38971791  0.76733661 -0.00925715],[ 0.39320922  0.76317251 -0.0084857 ],[ 0.37514269  0.73984498 -0.00377851],[ 0.38071039  0.76279891 -0.00495068],[ 0.38786194  0.76318759 -0.00457329],[ 0.39124733  0.75806719 -0.00406264],[ 0.37139541  0.7412492  -0.00086962],[ 0.37829193  0.76148093 -0.00253265],[ 0.38441509  0.76010662 -0.00215653],[ 0.38712192  0.75491798 -0.00159592],[0.37031078 0.74250704 0.00160785],[3.77261698e-01 7.57750511e-01 9.78726093e-05],[3.82281780e-01 7.57812500e-01 1.33805428e-04],[3.84542763e-01 7.54120409e-01 5.93771401e-04],[4.86411899e-01 6.86737299e-01 3.32520820e-08],[ 0.47429588  0.69630349 -0.00223831],[ 0.46897602  0.7120291  -0.00130885],[4.66572553e-01 7.24162996e-01 1.89288359e-04],[0.46650302 0.73212755 0.00233691],[4.82100040e-01 7.27114379e-01 5.63529960e-04],[0.47568592 0.73968732 0.00137833],[0.46952918 0.73868787 0.00164155],[0.46571407 0.7352404  0.00199867],[0.48763955 0.72524709 0.00252222],[0.47947887 0.73498517 0.00447027],[0.47292992 0.73299199 0.00491126],[0.4691807  0.72924727 0.00486088],[0.49041948 0.72052288 0.00432381],[0.48287746 0.72876745 0.00599437],[0.47689366 0.7277354  0.00628244],[0.4732492  0.72427154 0.00609612],[0.49111843 0.71518421 0.00589365],[0.48540726 0.7229237  0.00714181],[0.48066986 0.72284955 0.00798006],[0.47759572 0.71964777 0.00863244]
