[ 0.33111697  0.33085763 -0.3976506 ],[ 0.3403562  0.3066951 -0.4041366],[ 0.34681645  0.30422592 -0.40408182],[ 0.35327324  0.30135164 -0.40411639],[ 0.32378501  0.30858567 -0.3823854 ],[ 0.3191039   0.30793932 -0.38239822],[ 0.31524351  0.30731276 -0.38259676],[ 0.3669568   0.29592153 -0.29668161],[ 0.3194046   0.30597925 -0.24675973],[ 0.34488666  0.34576485 -0.3494665 ],[ 0.3264192   0.34776336 -0.33515444],[ 0.42868081  0.40356323 -0.19088086],[ 0.27917832  0.40233389 -0.18106321],[ 0.43547195  0.53074926 -0.19061053],[ 0.26240182  0.56293297 -0.20365269],[ 0.38205391  0.54743522 -0.36402965],[ 0.33694941  0.57941717 -0.33068818],[ 0.36730558  0.56076717 -0.41449699],[ 0.35999745  0.59535503 -0.3768521 ],[ 0.3761335   0.54111087 -0.4303773 ],[ 0.3659516   0.57440442 -0.37035945],[ 0.37072301  0.53415352 -0.37522808],[ 0.36108398  0.56804878 -0.33163601],[ 0.39741898  0.68586218 -0.01352697],[0.32566532 0.68376923 0.01361235],[0.40054265 0.81196105 0.17873685],[0.32269508 0.81373692 0.17522417],[0.40541831 0.89875638 0.52578056],[0.31601378 0.94350821 0.45952797],[0.39546806 0.91461849 0.55635816],[0.32519114 0.95320261 0.48284084],[0.4207716  0.95604807 0.45812529],[0.29994804 1.01431561 0.3759245 ]
[ 0.32966268  0.32499498 -0.41530174],[ 0.33697754  0.30036399 -0.41479379],[ 0.34306246  0.29731205 -0.41476279],[ 0.34949267  0.2941139  -0.4147808 ],[ 0.32103747  0.30407926 -0.39893305],[ 0.31579784  0.3037802  -0.39896554],[ 0.31150198  0.30336887 -0.39913452],[ 0.36551112  0.29033533 -0.30204466],[ 0.31197637  0.30274358 -0.25847432],[ 0.34344357  0.33843985 -0.36343542],[ 0.32609293  0.3417719  -0.34155461],[ 0.42413679  0.39631876 -0.19479761],[ 0.27487588  0.40233657 -0.19694041],[ 0.43332797  0.52184331 -0.19935641],[ 0.25766999  0.56139058 -0.21725965],[ 0.38970244  0.54883611 -0.33630496],[ 0.33083221  0.58508915 -0.33529213],[ 0.37794867  0.56218976 -0.3778795 ],[ 0.35297638  0.60455775 -0.37905627],[ 0.38721541  0.54845339 -0.38871178],[ 0.36023375  0.58369368 -0.37870178],[ 0.3839843   0.53838432 -0.34387743],[ 0.35433036  0.57622963 -0.33663219],[ 0.39333886  0.67980093 -0.0068109 ],[0.32354134 0.68091106 0.00684492],[0.39727122 0.7976231  0.20703354],[0.32235962 0.80347371 0.17973024],[0.40403709 0.87964702 0.52902311],[0.31762654 0.93825883 0.45357099],[0.39483109 0.89834553 0.55722511],[0.3286005  0.95030105 0.47641677],[0.42328396 0.94504732 0.46380273],[0.2998457  1.00111008 0.36839834]
[ 0.32835802  0.32446724 -0.4341864 ],[ 0.33619595  0.30020103 -0.4353919 ],[ 0.34236822  0.29749775 -0.43531194],[ 0.34884754  0.29465184 -0.43526584],[ 0.32152784  0.30274728 -0.42455497],[ 0.31693545  0.30203497 -0.4246203 ],[ 0.31261289  0.30122378 -0.42472586],[ 0.36520523  0.29109713 -0.33638155],[ 0.31558174  0.29991516 -0.29445449],[ 0.3421396   0.33885467 -0.39100221],[ 0.32538521  0.34115401 -0.37639475],[ 0.42346588  0.39529699 -0.223171  ],[ 0.27767488  0.40204132 -0.23035057],[ 0.43611759  0.51907218 -0.21395949],[ 0.26088017  0.55965358 -0.23421922],[ 0.39718756  0.54979599 -0.32191932],[ 0.33138832  0.58860302 -0.33994475],[ 0.38193077  0.56216401 -0.35561782],[ 0.3537935   0.6077587  -0.37983233],[ 0.39084205  0.54601091 -0.36343762],[ 0.360616    0.58590198 -0.38086528],[ 0.38659444  0.53960669 -0.3270281 ],[ 0.3545844   0.578583   -0.34085351],[ 0.39333156  0.67419207 -0.00288421],[0.32211763 0.67648405 0.00283746],[0.39659756 0.79330468 0.22355899],[0.32202387 0.80198687 0.18092689],[0.40104586 0.88033748 0.5378167 ],[0.31780061 0.93673253 0.44684952],[0.39164785 0.89903605 0.56525481],[0.32834759 0.94954944 0.46913856],[0.42248282 0.94169068 0.47395802],[0.29981932 0.99924302 0.35920155]
[ 0.33161995  0.32252166 -0.47798306],[ 0.33997747  0.29874307 -0.47218266],[ 0.34659547  0.29646665 -0.47210383],[ 0.35339063  0.29396585 -0.47204798],[ 0.32483646  0.30021122 -0.46457162],[ 0.32032228  0.29962191 -0.46463329],[ 0.31598356  0.29895383 -0.46471876],[ 0.36906749  0.29150936 -0.35397536],[ 0.31806293  0.29911956 -0.31954673],[ 0.34513637  0.33850622 -0.42795068],[ 0.32780397  0.33998853 -0.41755706],[ 0.425502    0.3922345  -0.22506496],[ 0.28010607  0.40094751 -0.24852915],[ 0.43801212  0.51445591 -0.21033624],[ 0.26623893  0.55829304 -0.26366571],[ 0.41549096  0.53060776 -0.32996133],[ 0.33521     0.58672166 -0.34441108],[ 0.40313005  0.54075038 -0.36505952],[ 0.35776317  0.60588557 -0.3858386 ],[ 0.40762109  0.52330756 -0.37191552],[ 0.36353192  0.58355743 -0.3999173 ],[ 0.40251526  0.5206393  -0.33506325],[ 0.35704294  0.5761832  -0.34965438],[0.39585286 0.66727722 0.00540583],[ 0.32419759  0.67024505 -0.00547554],[0.39700407 0.78626227 0.23748524],[0.32203677 0.79666692 0.17916933],[0.39605847 0.87758309 0.57574975],[0.31826532 0.93251061 0.44870862],[0.38623217 0.89696658 0.60527116],[0.32815543 0.94688725 0.47393841],[0.42069    0.94025272 0.50887614],[0.30566281 0.99522799 0.36032185]
[ 0.33431408  0.32260677 -0.47746906],[ 0.34360346  0.29855868 -0.47256145],[ 0.350317    0.29655299 -0.47248459],[ 0.3570419   0.29425323 -0.47243428],[ 0.32791951  0.29982397 -0.46438947],[ 0.32360139  0.29918087 -0.46446294],[ 0.31930193  0.29855311 -0.46455413],[ 0.37149385  0.29183763 -0.35805124],[ 0.32192913  0.29888394 -0.3212581 ],[ 0.3483482   0.33855563 -0.42833748],[ 0.32994229  0.34014004 -0.41731277],[ 0.42941993  0.39121252 -0.22609369],[ 0.28350288  0.4000583  -0.24626151],[ 0.43983632  0.5138973  -0.15582308],[ 0.26778218  0.55665672 -0.26175278],[ 0.41683683  0.54383093 -0.18780038],[ 0.3346962   0.58503908 -0.35043243],[ 0.40340027  0.56007791 -0.20919271],[ 0.35796273  0.60494673 -0.3916885 ],[ 0.40798551  0.543248   -0.22224204],[ 0.36418813  0.5819214  -0.40689701],[ 0.40284228  0.53782213 -0.19269457],[ 0.35741389  0.57402462 -0.35364717],[0.39721632 0.66676027 0.00596012],[ 0.32577059  0.66879326 -0.00601826],[0.3966096  0.7826243  0.23325276],[0.32228261 0.79387939 0.17827655],[0.39304706 0.87808937 0.56029785],[0.31852528 0.93108404 0.44864053],[0.38288367 0.89633018 0.58864295],[0.3279587  0.94554698 0.47220516],[0.4195849  0.93918729 0.49245721],[0.30497268 0.99485713 0.35298595]
[ 0.33689019  0.32270616 -0.47004062],[ 0.34615862  0.29863533 -0.46472821],[ 0.35259354  0.29658559 -0.46466193],[ 0.35919112  0.29417524 -0.46462482],[ 0.33058777  0.30018762 -0.45611423],[ 0.32651681  0.2996656  -0.45618528],[ 0.32255381  0.29902261 -0.45628256],[ 0.37315315  0.29132769 -0.34989628],[ 0.32545471  0.29892847 -0.31103531],[ 0.3509227   0.33822861 -0.42086712],[ 0.33246747  0.34022313 -0.40929928],[ 0.43193212  0.38825798 -0.22014149],[ 0.28670961  0.39982039 -0.24292317],[ 0.44123086  0.50851595 -0.0892668 ],[ 0.27080804  0.55506057 -0.26038375],[ 0.42231101  0.5464763  -0.08745848],[ 0.34131852  0.58486146 -0.34710583],[ 0.40901607  0.56485748 -0.10184139],[ 0.36411628  0.60461026 -0.38798812],[ 0.41132736  0.54862231 -0.11690376],[ 0.36997876  0.58231437 -0.39502499],[ 0.40762162  0.54181564 -0.09201759],[ 0.36399955  0.57421052 -0.34918764],[0.39844489 0.66494906 0.00791218],[ 0.327086    0.66748267 -0.00795623],[0.39498526 0.78146368 0.23400684],[0.322923   0.79526311 0.1773176 ],[0.39083064 0.87872475 0.54948491],[0.31846079 0.93107122 0.44465715],[0.38071853 0.89744544 0.57708246],[0.32773185 0.94519049 0.46720132],[0.41927823 0.93772221 0.48041457],[0.30476218 0.99488717 0.34622604]
[ 0.33890414  0.32277396 -0.46749324],[ 0.34821036  0.2989594  -0.46249422],[ 0.35466605  0.29683018 -0.46242699],[ 0.36128685  0.29426637 -0.4623867 ],[ 0.33271554  0.30076012 -0.45447788],[ 0.32864645  0.30027139 -0.45455208],[ 0.32470363  0.29971427 -0.45465031],[ 0.37530842  0.29087645 -0.35060444],[ 0.32774931  0.2989825  -0.31529313],[ 0.35277635  0.33823654 -0.41908735],[ 0.33458945  0.34043548 -0.40815797],[ 0.4330999   0.38631696 -0.22069542],[ 0.2873913   0.39982042 -0.24782307],[ 0.44298673  0.50753552 -0.11334316],[ 0.2727626   0.55464238 -0.25774279],[ 0.43067878  0.54859048 -0.14095733],[ 0.34510937  0.58479697 -0.34752199],[ 0.41885263  0.56700438 -0.16028368],[ 0.36776727  0.60510582 -0.38833901],[ 0.41923386  0.5503031  -0.16785425],[ 0.3735064   0.58280647 -0.39386222],[ 0.41623655  0.5432952  -0.14406756],[ 0.36773527  0.57440478 -0.34981376],[0.39917588 0.66388202 0.00635981],[ 0.32830542  0.66702831 -0.00638042],[0.39522508 0.78031099 0.23428789],[0.32423097 0.79553914 0.19326769],[0.38996071 0.87848574 0.54303086],[0.31887731 0.92984957 0.45996183],[0.37979236 0.89708799 0.57396698],[0.32802957 0.94394004 0.4817403 ],[0.41879702 0.93860501 0.47391278],[0.30280039 0.99416226 0.36766174]
[ 0.34243244  0.32238576 -0.46829289],[ 0.35102198  0.29840463 -0.46304435],[ 0.35742015  0.29581785 -0.4629755 ],[ 0.36336526  0.29284307 -0.46292681],[ 0.33496168  0.30107325 -0.45563406],[ 0.33041403  0.30057272 -0.45570984],[ 0.32626984  0.30005047 -0.455805  ],[ 0.376358    0.28842968 -0.3509292 ],[ 0.32786098  0.2985622  -0.3171491 ],[ 0.35843319  0.33751115 -0.41988987],[ 0.3381663   0.34009972 -0.4095549 ],[ 0.43805194  0.38535896 -0.21997969],[ 0.29222888  0.3991729  -0.24938889],[ 0.44306317  0.50720078 -0.10907596],[ 0.27531892  0.5545072  -0.25638765],[ 0.43156648  0.55704874 -0.12910232],[ 0.3474896   0.58476156 -0.34876174],[ 0.42040887  0.58012986 -0.14990571],[ 0.37038067  0.60601944 -0.39024442],[ 0.41983682  0.56402773 -0.16748887],[ 0.37607417  0.58359301 -0.39540648],[ 0.41724944  0.55482602 -0.1358653 ],[ 0.36991993  0.57501304 -0.35142869],[0.40286905 0.66059339 0.00689776],[ 0.331819    0.66386032 -0.00690779],[0.39567322 0.77867889 0.22743103],[0.32705498 0.79296553 0.18925181],[0.39034683 0.87730122 0.52381063],[0.31916302 0.92889607 0.45235616],[0.38007924 0.89709181 0.54791284],[0.32831627 0.94275975 0.47345486],[0.42009392 0.9377979  0.45262343],[0.30141586 0.99273485 0.35875863]
[ 0.34937853  0.32078171 -0.4843196 ],[ 0.35834149  0.29722092 -0.47596177],[ 0.36428759  0.29461977 -0.47589833],[ 0.36960009  0.29186648 -0.47585598],[ 0.34104639  0.30012041 -0.47083169],[ 0.33620495  0.29964319 -0.47090521],[ 0.33162916  0.29903549 -0.47099572],[ 0.38266152  0.28824031 -0.35127491],[ 0.33090597  0.29794064 -0.32597858],[ 0.36541402  0.33623913 -0.43076888],[ 0.34455261  0.33880246 -0.42348474],[ 0.44120359  0.38339108 -0.20715311],[ 0.29908469  0.39787754 -0.24829438],[ 0.44917354  0.50018102 -0.06676599],[ 0.280752    0.55222327 -0.2526893 ],[ 0.44031054  0.54043758 -0.08664931],[ 0.34889606  0.58375949 -0.35192508],[ 0.42776281  0.57724565 -0.1045953 ],[ 0.37173826  0.60530865 -0.39218959],[ 0.4301087   0.56040984 -0.1268649 ],[ 0.37741563  0.58250266 -0.40226999],[ 0.42832604  0.54875189 -0.09492616],[ 0.37090173  0.57378727 -0.35252982],[0.40714589 0.65670693 0.01118275],[ 0.33698508  0.65900916 -0.01117698],[0.39598307 0.77722228 0.23122844],[0.32860973 0.7911166  0.17712669],[0.39047465 0.87756997 0.54124796],[0.32023042 0.92838818 0.44578105],[0.38012546 0.89716619 0.56624031],[0.32890311 0.94238645 0.46769279],[0.41987419 0.93737483 0.46315187],[0.30151799 0.9932152  0.34084052]
[ 0.36015907  0.31761691 -0.50298935],[ 0.36962703  0.29378784 -0.49531874],[ 0.3754057   0.29136759 -0.4952237 ],[ 0.38102418  0.28875118 -0.49515516],[ 0.35409561  0.29655081 -0.4876698 ],[ 0.34946129  0.29601419 -0.48776659],[ 0.34560201  0.29520899 -0.4878827 ],[ 0.39841405  0.28612319 -0.37290794],[ 0.34817135  0.29491982 -0.33883759],[ 0.37516814  0.33334395 -0.45131898],[ 0.3579984   0.33531138 -0.44105321],[ 0.45370811  0.3823531  -0.21523842],[ 0.31333992  0.39502335 -0.26114815],[ 0.45557755  0.49782023 -0.07297452],[ 0.29045695  0.54511452 -0.25320479],[ 0.44591421  0.53976727 -0.08409452],[ 0.34965956  0.58345062 -0.3590942 ],[ 0.43624669  0.57291794 -0.09947456],[ 0.37267691  0.60531396 -0.40459329],[ 0.43744057  0.55646884 -0.12544586],[ 0.37802523  0.58200806 -0.41332349],[ 0.43653727  0.54626781 -0.09339313],[ 0.3715401   0.57317907 -0.36169383],[0.41664475 0.651954   0.01593346],[ 0.34540829  0.65206873 -0.01601758],[0.39852506 0.77356648 0.25283736],[0.33356595 0.78739947 0.16033189],[0.39078027 0.87607676 0.58883333],[0.32106104 0.92856133 0.43464217],[0.38054198 0.89590287 0.61720735],[0.32919517 0.94248033 0.45723087],[0.41978312 0.93491197 0.51509112],[0.30222866 0.99354249 0.32301506]
